name,filename,mapId,mapUid,bronzeScore,silverScore,goldScore,authorScore
$55cD$44ci$33cg$22ci$11ct$00ca$00dl$00ei$00fs,Digitalis.Map.Gbx,c9afb8c2-1023-4c93-87f9-ce92eaedf040,cwR0FwcHLFofSE4vTybIf7qIEz3,55000,44000,39000,36091
$s$o$n$0A0BOING!,9F3A92B8EA2D3B4C1F93C2A76790FEB0417EE7EA37A97E734F8CB338F12E0A2B0018D12B8F8930C772DD83F44FC113BE.Map.Gbx,d81ae633-ad8b-4848-998e-6a91798e7b68,D_ue3MHZiEJnMq_SwrANU_KLbFb,68000,55000,48000,45061
$i$s$F88S$F99ou$FAAl $FBBes$FCCse$FDDnc$FEEe,Soul essence.Map.Gbx,2cfec4a7-f64e-46bb-9ab9-0d474385e21d,df0bDYt4njf_WjYxGCEWyh_iPa3,86000,69000,61000,56927
$o$b $f20 B A C K $fff& $f20F O R T H,B A C K & F O R T H.Map.Gbx,7f2bcf68-1800-4a3a-bc3f-4fe31ac22dc0,dV9_4UubxHKBc1DMVJq9eOLpuBb,70000,56000,50000,46478
$o$D13Ep$E22he$E32m$E31e$F31r$F40al,Ephemeral.Map.Gbx,aaa4e1dc-6eef-43ff-87c9-3932be0f4314,E12LZfeX1S7Ex0063ogkWTuSwO1,75000,60000,53000,49656
$s$o$000[$fffMTC$000]$06F $07FC$08Fas$09Fc$0AFa$0BFdi$0CFa ,[MTC] Cascadia .Map.Gbx,0aa07a97-4d97-44e6-83ef-0e210af632fa,e1P0BbLFxWBrwxUTM1WKw8YynY5,61000,49000,43000,40318
$i$000Black $0ffBlizzard,Black Blizzard.Map.Gbx,eac4c2fd-a4b4-45eb-9284-e3381c9a0c1e,eB6wN6mjgn89hxXTRr2otMv35r3,57000,46000,41000,37798
$iMTC | TRINITY,MTC___Trinity.Map.Gbx,e2f73d1f-49bb-4db6-8f15-31e543c89376,ePtuTLEabMv2_vK062ICqysX7r7,75000,60000,53000,49932
$o$s$n$FFFP$EEEA$DDDN$CCCT$CCCH$DDDE$EEEO$FFFN $fff-$fd0 ZEUS$eee$g$ff6$2e0$g,PANTHEON - ZEUS.Map.Gbx,d19440cb-c458-40e9-b054-6c129357fb46,eq7heioeL9QpSJTkGETF5dWjCj4,67000,54000,48000,44458
$i$s$4f4C$fffhase the $4f4L$fffion,Chase the Lion.Map.Gbx,1dd4aa1b-ef42-472c-95e4-445de9c1270b,fTtAaK_oE9Ip8tAaFt6xIHQNfta,60000,48000,43000,39668
$s$i$0ffB$3ffi$6ffk$9ffiny $z$000KØ,Bikiny KØ.Map.Gbx,1c092487-8457-4094-b329-cc5e55c2fb0a,Fxquh6S6TJRpUJ0Hswlrz8GZCs9,51000,41000,36000,33650
$s$FF0SOS $z$g| Laid Back,SOS _ Laid Back.Map.Gbx,43f552b4-7165-4b40-b4a0-12f75719826f,HozZ7TZzw9_ACbP5zVC2Fr9pT4m,60000,48000,42000,39338
$o$i$ff7LEMONADE,LEMONADE.Map.Gbx,b248f88c-02ae-45c1-b18c-ff3b28e26be4,HrJlsPo23bbBeIV0jEg2P98Y38g,60000,48000,43000,39981
$o$n$D00Eisen,Eisen.Map.Gbx,80647ab1-1040-4b5a-a380-0af305efd449,ily1LfAMl0eU5RTmp0RvvKIne54,72000,58000,51000,47975
$1F4P$1E3A$2D3L$2C2M $2B1R$3A1U$390N,PALM RUN.Map.Gbx,54af4ce7-1af0-4038-b542-6065d1de75d6,IM5eN8vx4kZfEedkLo2N5p548j3,59000,48000,42000,39168
$o$300T$421e$441r$562b$582i$6A3u$6C3s$6C3 $6C5H$6C7o$6C9l$6CBl$6CDo$6CFw,Terbius Hollow.Map.Gbx,728b1cfd-a975-442a-95dd-53807b8a4c32,J3Mz3mpqgcUgOnaRWBruypn7Ag1,65000,52000,46000,42708
$i$000Black Pearl,Black Pearl.Map.Gbx,a73cf695-2d42-473b-92fc-79ecc6e51e97,jDN5BJDzgsXSFSA9tmmAk24sH2a,68000,54000,48000,44832
$o$FCCCr$FBCysta$FAClize$F9Cd ,Crystalized .Map.Gbx,f2419278-9615-44c4-bf5d-58d7a20f55cb,jmEul52vJnAv_fIijdYREeExeoa,66000,53000,47000,43493
$F90C$E91a$E92n$D94y$D95o$C96n $F03R$F12u$F21s$F30h,Canyon Rush.Map.Gbx,5c473766-41ec-4e1f-922c-0be917e6139b,jOnlzOiA21JUDs3U9RCe7OdE3qh,59000,47000,42000,38786
Cascade,Cascade.Map.Gbx,8d8e1ee5-5e67-41a7-9a08-03bf3fa992ed,K6AMaS486L6c_yIH1mJUy1rvwzg,69000,55000,49000,45794
$i$o$f00For$0f0tis$f00si$0f0mo,Fortissimo.Map.Gbx,67a62e19-e94f-4be4-8d1e-6a5085d4e9cb,KMHETOnfN1TmaPIFnBtz4knVwSb,70000,56000,50000,46238
$i$s$3F3B$2D2a$2B2l$181o$060o,Baloo.Map.Gbx,b2270508-ee05-442c-a498-90b625fbb690,KrKwQLXm4ddAv0T4RYTkFmqhYm8,80000,64000,57000,53062
$o$s$fffHeaven,Heaven.Map.Gbx,032b22f3-54d2-42e5-99f7-62f44997efe0,kvVUy3jFiQverqKDXTU0oM9YXN9,56000,45000,40000,37320
$o$s$iNAC - $0e0Return $0d0to $0c0Form $0b0ft RogueDawn,NAC - Return to Form ft RogueDawn.Map.Gbx,686f0416-f064-48dc-9242-8881c9b8f0d0,l5JKtsPWxGf6grc_QjYIEhWWzo0,71000,57000,50000,46972
$i$C00sm$B00art$fffL$A00i$900ne,smartLine.Map.Gbx,a7250812-5b7b-4cef-8e54-fb433427b2fc,LCSqrVyWSb4IUwq3kp_c123ZLQe,73000,58000,52000,48332
$i$s$963B$973l$883in$893d$7A3n$7B3e$6B3s$6C3s,Blindness.Map.Gbx,a1f950b2-a06e-4718-879e-3445229bf9fb,LoovaNxsTlsJqWD64ae143IUdAk,62000,50000,44000,41283
$oTRACKMANIA $i$FB264,TRACKMANIA 64.Map.Gbx,9ba3fdbb-cdcf-44f6-9d96-d4af49b52222,M18obnpuTtUkM6YdxfVYKf5QHl1,64000,52000,46000,42598
$o$606Panthania,Panthania.Map.Gbx,6b29249c-c3e9-4e44-9889-576e0a55ceff,MQ4izxBn5Ez4EtegBNDXkNSKGlm,74000,59000,52000,48861
Perfecto Bonko Mapo,Perfecto Bonko Mapo.Map.Gbx,a6dffa8a-4b5a-4c7b-bf23-0826eb5e081d,ogZoUILPyiBb7xknMQJVnSaKBa,62000,50000,44000,41216
$cAF$o$nSpectral,Spectral.Map.Gbx,dc0051c9-5d99-4d8f-b80f-18c6522b9e21,P7baIOte3UvvXEU0ySeVMHkw7of,63000,51000,45000,41995
$w$b$4f4Arboretum,Arboretum.Map.Gbx,840fffbd-5019-4fa6-ac3f-d304ceeeb45f,PTfcuQtIU_Ed6YFwDbn7vYrrQB5,70000,56000,49000,46035
$i$o$s$c30Vashj'ir,Vashj'ir.Map.Gbx,cce1667d-6733-48bd-8771-3935dcebd02b,qDkVXW6pEqrwH0WP86jilQW4uZ8,66000,53000,47000,43903
$o$iplastic beach,plastic beach.Map.Gbx,4dc748e9-6502-4554-a650-11ed11b847e4,Qkrl4AnG0ZeAGwK4xrpTkLCSzEd,71000,57000,50000,46711
$s$iCinder Glade,Cinder Glade.Map.Gbx,d8327e33-e0b1-4716-b6dc-e41fbb73b240,qmob7N8gbLxgx46i3eSY_PvD3Ym,57000,46000,41000,37828
$g$3FCPalomb$FFFiana ,Palombiana .Map.Gbx,c48dbf9e-0482-4274-b9f9-ca58f1f205a5,QX_7KZftlamwN8LSPvzOSUtf7kf,61000,49000,43000,40342
$o$f99C$f66h$f33a$f00k$c00r$900a,Chakra.Map.Gbx,6628523e-dbef-4fc7-935f-cda386e35e7b,r6Bx85zGj2eVi8jXMIXhhVhNe4i,71000,57000,51000,47245
$i$s$090P$080o$070a$060c$050e$040a$030e $fffft' sláys,Poaceae ft' sláys.Map.Gbx,07a91b3c-ad36-48a2-af8a-34de19100abe,rNRmF2LPdHKCngKgaeGbP6WdEgl,89000,71000,63000,59158
$o$db5ᅔᅀ$5d8ANCIENT RUINS$db5ᅀᅕ,ᅔᅀANCIENT RUINSᅀᅕ.Map.Gbx,171f0bab-780a-4413-a9d8-f22a50797ec4,rqkbMRrakhcx5ndVmPMNvnD7gg0,80000,64000,56000,52813
$S$I$W$0$0CFC$0BFh$0AFi$09Fl$08Fl$07F $06FO$05Fu$04Ft$03F $03Ff$04Ft$05F $06FB$07Fe$08Fr$09Fz$0AFe$0BFr$0CFk,Chill Out ft Berzerk.Map.Gbx,f895130c-d4a3-4875-8d04-02235cfe7b4d,rW0bOouEFWefWpbabGzqnpQBX0m,71000,57000,50000,46798
$s$0FC$i$wSE$3FCRE$6FCNI$9FCTY,SERENITY.Map.Gbx,4008d15c-3916-4d6e-b0db-f0513e8b0559,sBZNDyAuaLuMnlCUrzf8y7jEZLi,105000,72000,56000,51395
$S$o$F80Opuntia $z$s$fffFt' Sláys,Opuntia Ft' Sláys.Map.Gbx,db5113c2-c40b-4a0e-9472-23a5d79a3a15,SfvGdGQhQmoG4BDNHqQGs3k4XIl,77000,61000,54000,50685
$s$F96Sc$F97ul$F98ptu$F99re,Sculpture.Map.Gbx,c2e92a46-daf7-43cd-b94a-01b2fe8f17ba,sj4rcCJEvfIEBEnjGVhVz9tOoG5,67000,54000,48000,44467
$s$o$F90Ca$FA1st$FB2ell$FC3um$fff ft' Nightwolf,castellum-ft-nightwolf_(41051).Map.Gbx,8b3b42f9-dbe3-4bba-b304-cc0b60a662fe,t33RxOyTWhoZYtYfQPl92I7dI58,77000,62000,55000,51291
$s$003V$006E$009N$00CT$00CU$08ER$0FFE,VENTURE.Map.Gbx,eb0712f4-76ff-41ee-92f7-88bb5007601b,thdmsvh8tnOqYSjAS7mpOjw9xYm,70000,56000,49000,46040
#ruins²,#ruins².Map.Gbx,5b2419b3-4311-408c-87cf-5900c4b561db,tqLAw8n_5_okaSIKHV1otOghBnj,69000,66500,64750,63550
$i$0ffF-ZERO $9ffNASCAR,F-ZERO NASCAR.Map.Gbx,68bd74eb-68ae-4bb7-b689-09bf15f15de9,TteIrwdZgRRVcSAILun9fdVwGQ6,103000,83000,73000,68420
$i$o$6CFUtgard,Utgard.Map.Gbx,0da4a219-8f29-42a6-926e-a3496026267a,uGnRT7t926UTOsSbMD76Kzl9O7m,55000,48000,45000,43571
$o$t$6CFSnøfjell $FFFft Scarzor,snfjell-ft-scarzor_(40148).Map.Gbx,4439d0f4-7bda-4d45-a16c-cc968e7b6c27,UiRtBo6zJXOi7Lfxgqj6QW5l5N3,72000,58000,51000,47502
$o$ffftm$6fax $fffBASCO $6fa2021,tmx-basco-2021_(41279).Map.Gbx,16570c2d-8cfd-4dfb-b005-1082e631ea49,USscA0T0KR6uesPah2z26g_gAMm,92000,74000,65000,61131
$FA6$o$sAs$F96g$F97a$F87rd,Asgard.Map.Gbx,03fb80c5-e3d8-4bb6-ad13-3b972d06d026,vRedQwa6EVJLI0dNOUHBChlnOgd,76000,61000,54000,50548
#rigged_,#rigged_.Map.Gbx,5a32a783-d8c5-4c57-b540-ae0e8ed7eeb6,WdRDTL8ASwMZRRwMZWtuXLrih1b,55900,54900,53900,52918
$FC0A$FB1ni$FA2mu$F93s,Animus.Map.Gbx,b19d0658-8ebc-4fdc-8050-92236f6f0bb8,WI4qpT4uBUDjjo8ZR0_hEAhAXeb,73000,58000,52000,48290
$i$s$F00C$E02o$E05n$D07f$D0Al$C0Ca$C0Cg$D0Br$E09a$E08t$F06e,Conflagrate.Map.Gbx,26fa65fb-6f02-4568-b095-e804d4353ed4,wiUe9r6_7mxLnZqgezEKgvEn71n,67000,54000,48000,44368
$s$i$C63B$D73a$fff|$E83S$F93i$F93n$E83g$fff|$D73S$C63e,Ba_Sing_Se.Map.Gbx,efbf3f12-c1d2-4dbc-ad57-432971be310e,wNIWXfVSt2r44nXwcYY7bpry1j,62000,50000,44000,41068
$o$s$n$i$C03C$B04r$A15im$916s$817o$728n$629 $52AAu$43Br$33Ca,Crimson Aura.Map.Gbx,9b5ba52d-dd4e-4630-a597-dde0c804a66a,X1tOh86zHuoxtCoGaQQkpbfMkUm,67000,54000,48000,44515
$s$F00C$z$sasino,Casino.Map.Gbx,6ff62028-fb80-41e3-9296-1769bee28413,Xe4BOkUPjakY87_0BL5q0thLmz1,70000,56000,49000,46168
$s$iStargazing,Stargazing.Map.Gbx,2cfa3ddc-e0ac-40dc-ab62-d357d37fcc15,XMrv0lyaHOrJOzzqwRxq4U12hVb,67000,54000,48000,44361
#zoomies,#zoomies.Map.Gbx,02f57965-6864-4aae-add5-db185ffa4008,xUxShKB4PKec7pICAsQfj3Gn33k,60000,52500,47500,44118
$o$s$n$t$39FS$3AFl$4BFow$5CFf$5DFl$5EFa$6EFk$6FFe,Slowflake.Map.Gbx,3ec25e00-3b21-4ba5-ac96-41eb3363dd8a,Y80L_s4c60DDf33At2TIPXv4g1l,53000,43000,38000,35305
$i$o$f90Sand$f60storm 2,Sandstorm 2.Map.Gbx,f64e99ed-ebf2-4c67-9b27-a0cb32c95405,yh_mbf0Xn7yUa2t3Gy8iUTfQrVe,56000,45000,40000,37088
$s$BA0The $B80Chase 3 $z$sft' $cccShcrTM,The_Chase_3_ft_ShcrTM.Map.Gbx,f17e8886-35b4-4bf9-8a20-b4d4013a88e3,YT4jYGjD_4rky_7bIz6ELkpbrm4,65000,59000,53200,49282
#ruins³,#ruins³.Map.Gbx,88e26efb-2493-489f-8f59-4e5e8d92875c,YtqQal0fjKjTV1dsDypgDjc7Qw9,66500,62100,59300,57700
$w$s$000O$fffverl$f00o$fffad$f00!,Overload!.Map.Gbx,ce15cf4a-b921-4901-9d75-3371714d5d04,z28QXoFnpODEGgg8MOederEVl3j,64000,52000,46000,42637
$s$cccSkaftafell,Skaftafell.Map.Gbx,94a004ea-fed8-4422-b99b-895412b2b19a,zAhrXaGBwXq8MV89qwXoriSaZic,57000,50000,44500,42398
$i$o$999De$666ep$333Ro$000ck$900Gulch,DeepRockGulch.Map.Gbx,4e7b68f4-be4d-4cb0-8e6b-6b486aade350,zAi6AeMragFBqTbPLHAYQq6vecg,70000,56000,50000,46324
$s$3CFH$9CFa$FCFk$FCFu$8CFb$0CFa,Hakuba.Map.Gbx,4d733069-4f1a-42d5-813e-360e0a9b9f42,zklKgLWRqrHwKsMSa7vAXqGcbTl,67000,54000,48000,44595
$i$s$FC0U$DB0p$C90s$A80i$870d$750e$540D$330o$210w$000n,UpsideDown.Map.Gbx,ccf433f3-d3e5-4dbd-9044-b750b3afe861,ZLiVLr4gFjx8mk7RnJtxqtGgw14,68000,54000,48000,44724
$o$i$s$303D$203a$103r$003k$003 $FF0Sun,Dark Sun.Map.Gbx,8d9a8373-901c-4c61-94a6-5247470d3c44,zx26qieXUzaAemvA3ARH6rqvmv4,60000,48000,42000,39552
$b$fffVERTI$f60GO$z ²,VERTIGO ².Map.Gbx,b0678493-b704-42ca-ad8b-08520357ae4f,_OwOsu0Gal6z4EW1_zDzmKjkvtc,64000,51000,45000,42035
MTC - $039E$04Bi$05Cs$05Et$06Fa,MTC - Eista.Map.Gbx,49614e1b-a47b-472c-8854-30f89ef7f0aa,14kFpT_eB6rRuJFyg6r7vGSrach,64000,52000,46000,42508
$F00[$F10L$F20O$F30L$F50]$F60P$F70l$F80i$F90n$FA0k$FC0o$FD0 $FE0v$FF01,[LOL]Plinko v1.Map.Gbx,0308f5f1-380e-4394-a737-dc031e1b6d2d,17B5XtQBJ_nukdrylfT7Pj1q1C1,63000,50000,45000,41529
$s$0c0G$fffimmick CE,Gimmick CE.Map.Gbx,93a84b70-fde9-496f-b900-345e87cca666,20wSShPT59bArmbw2DfKgjEYlH7,59000,47000,42000,39071
Definitely not AnGeL,Definitely not AnGeL.Map.Gbx,cb006232-5a98-4b5d-acc8-0104ab241857,49UZb71_qbp61XgX8zoimPuONbh,83000,66000,59000,54783
$o$s$n$0F3M$2F3E$4F2L$6F2T$9F1D$BF1O$DF0W$FF0N,MELTDOWN.Map.Gbx,9b455d0a-ed08-4d71-9155-1f11b0a6b8b3,4Dk820jNFhJcl5KceEP9Ld0qCJ2,63000,50000,44000,41507
$s$9DFA$AEFe$BEFr$CFFii,Aerii.Map.Gbx,ea7f0a3c-bade-4724-8a2d-337fded19bb8,60S23LHo5uTE3ka4_xBus8sodp3,68000,54000,48000,44930
$i$0f5V$fffelocitas $0f5C$fffursus,Velocitas Cursus.Map.Gbx,fd73a032-c37d-4700-8bfc-79596dc4deb0,6DYPUpG_3t0JDpXnkxL6Crt1I9,56000,45000,40000,37208
$FC0Z$ED1ep$DE2hy$CF3r,Zephyr.Map.Gbx,3a377b7a-470f-443c-9e05-4cdc0c65183c,6JIekdpDWRARjHs7NFcUtSuvZf8,70000,56000,50000,46428
$eee[NotRPG] $2e5The Sheepments,[NotRPG] The Sheepments.Map.Gbx,e0da1b94-9dff-48fa-980f-fd76dbbee337,8953Udd1qIpvSZr3l02seKk03d0,53000,42000,38000,34910
$s$fffp$90cu$fffrple,purple.Map.Gbx,cc4a93b9-f367-4fd1-a0a8-698c4469d407,8IMz8cA9WH_zj0XsIubsa03hu5,59000,47000,42000,38809
$o$n$s$EEEL$DEDU$CDCT$BDBH$BCBA$ACAD$9B9E$8B8L,LUTHADEL.Map.Gbx,0e670b73-998f-4c9a-bf51-c07e426e1079,aIkVN8_I1G3ndltExShLhq2tT1m,64000,52000,46000,42573
miniLOL 03,miniLOL 03.Map.Gbx,dfc00e77-8b5e-4d18-84c3-bd733924f0ef,AXiphXRjMuic8cZGRRc_lbDljH9,19000,15000,14000,12291
$F60$oDesolate$F93$iDirt,AECD34F011075B177935D0D9F866B6E426A95F567AC8B51D27ADBC014DDC759CC4B4A5A5F867D2370AAD70B9C3AE294E.Map.Gbx,353ac4ad-b81f-462b-833b-65f7ddffdbce,AZJGkZ6jdXUwwHixeUdp8Zqaa38,54000,44000,39000,35890
$900M$A00u$A01c$B01k$B12r$C12ak$D13er,Muckraker.Map.Gbx,c771f6b7-e0f8-4eec-92ef-8182b5a2865c,Be7MFtAyC2s8jQlZ3FczORKFhEf,64000,51000,45000,42291
$o$s$i$c63Dirting$803Dancing,DirtingDancing.Map.Gbx,24e85d3e-f175-4398-bda2-e324423a9eb7,bonsQzdAgvtUlE2u5s1FGUKhUp6,60000,55000,51000,48306
$n$o$06ADe$079e$088p $097S$0A6e$097a $088Di$079v$06Aing,Deep Sea Diving.Map.Gbx,ce807e76-8a62-473f-ba9b-8269f0e4c539,BUaIWCygIdKrCBU9y_Bg6POrpW4,81000,65000,57000,53624
$w$s$999Asylum,Asylum.Map.Gbx,dfb6b547-dd66-4876-8905-89d20083f3a6,cazJdduL9QmGAjDp8VFynThHCa5,62000,50000,44000,40938
$93FT$94Fh$A4Fe$A5FC$A6Fa$B6Fv$B7Fe,THECAVE.Map.Gbx,58a0f563-73b2-431f-960a-fa4d805e7c8a,crS4XjmXBM6ExcD7WcarL1D4anh,65000,52000,46000,42901
Telluriforce,Telluriforce.Map.Gbx,646ff21d-0aaf-4343-9ee3-5e7430763b5a,CsrZXFh9Xm3eeTFZk9VB963lFOb,53000,43000,38000,35055
Grand League,Grand League.Map.Gbx,89b59884-81aa-451d-aad5-b7aa2a2d3d62,DcRfQOlD5hsmZ5D8GL61C_LLkhb,88000,71000,62000,58458
$iCoaster$z - $o$s$F33World Tour,Coaster - World Tour.Map.Gbx,78f3825a-f329-4938-834c-2eaadb109392,deQqkSVKSRD2_rHFzqK0KVa38K9,61000,49000,43000,40028
$o$6FFLe $FFFPic,Le Pic.Map.Gbx,157b2162-43c3-4d94-81ab-527b7f0c9146,Dlo073BiT_iyYfy0yyrqE0pYBpi,57000,46000,40000,37568
SUBURBIA 2,Suburbia 2.Map.Gbx,eefc3c9e-8921-4dd0-8df9-47318858da42,DsgU2EJmzsJnUNU73ZB4wLh7rv,92000,74000,65000,60860
$i$9FFM$AFFea$BFFdo$CFFw$CFF $DFFLane (ft Neoriion),Meadow Lane (ft Neoriion).Map.Gbx,05fcaef5-2ac4-4550-aac0-a61ae549680b,EIcMf3gBj8Bu084vXF1o3oZic4b,79000,63000,56000,52438
$i$o$f00I$d00n$c00fe$b00x$a00u$900s,Infexus.Map.Gbx,81b43435-2889-4aa6-b2d1-c986438dc3b3,EIj6PRn5HDVnZP5xP_yqQK1Z0dm,57500,53500,51500,50838
$iPleochroism,Pleochroism.Map.Gbx,92a074ae-5f8d-4e67-8611-fa917e7ad4f5,Ek6g3DO13FfhZGVCi0LqMQkUUeh,79000,63000,56000,52237
 Trackmania - $0CFLegacy,Trackmania - Legacy.Map.Gbx,6f53316c-c7cb-4db2-b45b-bf5f2cc1205e,ERRx_BBzJn4lTedp03wnOXc9K82,69000,55000,49000,45811
$s$n$f0fL$000ullab$f0fy,Lullaby.Map.Gbx,e986eb63-4c81-42a4-abf3-4bc97e4e5d82,euO_M_L8EwTSSx4rEaGxq3OKBm,59000,47000,42000,39035
CONCRETE JUNGLE,Concrete Jungle.Map.Gbx,2973c226-866e-446a-a0ab-351327b82016,EW6Acg8rC1quHHUUjmsTG_HhC3,100000,76000,61000,55577
$s$00fAquaplaning$00f$s,Aquaplaning.Map.Gbx,02715bf7-abb4-46a8-83fe-74da3573cc61,gsA3_aZmz5lP7YFajSoxBFKtFxl,69000,55000,49000,45798
$i$s$3FFE$5FCx$8F9o$AF6t$DF3i$FF0c$FF0 $FC3R$F96o$F69a$F3Cd,Exotic Road.Map.Gbx,77dd810e-3d7c-4172-b052-79079bda4a0e,gWcZnvLiOi1k2YQFzooqaZv_3ai,63000,51000,45000,41981
$o$3C9Lost$CCC in the fog,Lost in the fog.Map.Gbx,28150730-fcd0-4b97-8c6c-fc2f98241a56,H2NkSxnKHbFhWMksofLE4m5IEJg,62000,50000,44000,41088
$i$s$FFFL$FEEi$ECCf$EBBe$EAA $E88E$D77t$D55e$D44r$D33n$C11a$C00l v2,Life Eternal v2.Map.Gbx,1b85604b-ea6c-4abb-9b17-abba7cc0592b,H4LSiht3F5dobqoVmtJSY06n762,65000,52000,46000,43018
Convergence,Convergence.Map.Gbx,39c1ca02-f138-4244-b7cb-46627d800133,hAGZNuNqrjReWeoDxQXs5zFVzff,89000,71000,63000,58945
$fff$i$sNAC - $CFFIcy Hollow,NAC - Icy Hollow.Map.Gbx,0da9f552-adff-4902-8895-b37e1db68f7f,IeKUUy9WfDVuKynyBN2YuSrHmr5,67000,54000,47000,44334
$0ffRUNIC $fff1 - $i$800The Great Evil,RUNIC 1 - The Great Evil.Map.Gbx,b173d208-74a5-4165-a39d-4d03892d00a7,ip9PgltjjCpx56E8tjo2NB5MOAi,75000,60000,53000,49380
$sGraveyard,Graveyard.Map.Gbx,324d525a-bc3b-4dc9-802e-82eb59763982,J1nHUoqbrrkZFHJlY4xdSlfpMWe,60000,50000,47000,44334
Abandoned Island,Abandoned Island.Map.Gbx,e6807c7c-0f4b-4566-b50a-16b30226eb96,JHUfXfwHEI3Eu0SKRcP28pLbr2l,73000,59000,52000,48465
$o$0F9H$0FAi$0FBr$0FCa$0FDe$0FEt$0FFh,Hiraeth.Map.Gbx,7d21f99d-bdc6-4024-b6b1-1ef2e0945d2d,JNLND3UI94_VkXwZqDMdHf3erQk,63000,50000,45000,41600
$s$BA0The $B80Chase 2,The Chase 2.Map.Gbx,df210e0b-7cba-45ad-b8e5-60bccab15e8b,JR0BLaiD3U9tihdcvz79PF9S8Gc,72000,57000,51000,47344
$o$0F9F$0E9jo$0D9r$0C9d,Fjord.Map.Gbx,866dc829-3b07-4552-8860-a8f0c267c66f,JrTCfHtWRA_7cmqkCg1zDGzfLE2,70000,56000,50000,46665
$s$i$o$F60F$D83o$BA6u$AB9r$8DC $6FFS$6FFe$5ECa$5E9s$4D6o$4D3n$3C0s $o$F60Evolution,Four Seasons Evolution.Map.Gbx,aea07cc4-7a5d-4b7b-bb71-d9da361aa19b,KH36zT5UcTqH9IuQyL6YfrmaUJ8,58000,46000,41000,38262
$s$F90Pipe $0CFRider,Pipe Rider.Map.Gbx,e2021eb8-e95d-4f0c-8c43-847b44e0a49b,klSIS_zseCOxXUX4ozb06LQUD23,78000,62000,55000,51568
$o$i$n$000r$102e$103t$205r$307o$308g$40Ar$50Ca$50Dd$60Fe,retrograde.Map.Gbx,dc9dc978-ac9d-4ae2-84c6-9441fced0fa7,Kp5c1efWcm2TpQt9UkZQACNbMZ9,73000,58000,51000,48103
$i$s$FC3Rothenburg,Rothenburg.Map.Gbx,8b8255e3-326c-4eef-a014-457f8af75701,kwAkzyojXAWZHx3Ow44ITaDVmE6,84000,68000,60000,55977
$930Dirt$fffCare,DirtCare.Map.Gbx,9c547e89-95f5-48d6-9cac-430db0270b9a,l9jTM9IQICJ71osXF6Zv1zh0oKh,72000,58000,51000,47747
$sThe Movie Set,The Movie Set.Map.Gbx,1e81d7fc-feb6-4b80-ba39-9e09e6b3c0ac,l9L0RtDV6G2IY4GXGycX_yc7r40,40000,35000,32000,29103
"Backwards is faster, $ior is it?","Backwards is faster, or is it_.Map.Gbx",15aabee4-4987-4d01-867b-0ee545f767f1,leuwb8d2kReCdM3I6XtXEVtQsDd,73000,58000,52000,48213
$s$i$f50A$f90shy$f50B$f90ravery,52BD32304BE1E5D9D915A4CC46A0D035C2CFAA9372160CDF3DD2D8915093D7B5C4F6106ABE46ED1C10BB9A731A046255.Map.Gbx,0da071f8-bc21-4e80-9e59-5209cc7e85c6,LgnxF78eN72OoHEtwDCorsb1MOe,72000,57000,51000,47468
$z$sMTC - $dc3C$cb3a$da3v$e93e$f83r$f74n,MTC - Cavern.Map.Gbx,fc6456ec-9613-42da-87f1-56b072230c06,lK6vF8STaAsTmuC5m3dwdNbof1d,83000,67000,59000,55061
$sTropical Archipelago,Tropical Archipelago.Map.Gbx,db70b71d-bebb-410a-85c2-a4d9392a6944,lNh_poJurFAU8gytjYPDZN0Kev5,66000,53000,47000,43864
!Under Construction!,!under construction!.Map.Gbx,ae09d2c5-219b-4182-8980-73c735e22307,LsFyYTZtkwhgOJzp2rzxokDMXt3,73000,58000,52000,48321
$o$fffNAC - $f95Good 'Nuff,NAC - Good 'Nuff.Map.Gbx,c9173ec6-fb28-4bf8-a577-c985c12576ef,M78d2oJ1IiNRHn7MpwOnxElD9W1,84000,68000,60000,55975
TEMPEST,Tempest.Map.Gbx,8a223e2a-39a8-4264-b181-78c699372ec3,MND_S_8XoxrfBRi0KI1AWIHfE0m,77000,61000,54000,50737
Urban Circuit,Urban Circuit.Map.Gbx,9476314d-2a73-4f5a-a9e7-83df7ff2e679,n_JA8Yv6H9EsE8psOr9j_NCUtDc,83000,67000,59000,55010
$i$n$300Far $C96West,Far West.Map.Gbx,d6cde316-72d4-458d-8d0e-52f1a946ac8b,nE2Z0GX7XXpuleXbYdCBU87hGT9,65000,53000,47000,43538
$FC3$sChasm of Mysteries,Chasm of Mysteries.Map.Gbx,b5b93fee-17e5-4525-af24-99804373eafc,Nm7KZ3NtbgB2VUhm6YXKGEx4hD7,52000,42000,37000,34508
$o$s$03FO$23Fc$33Fe$33Fa$03Fn$fff Nascar,Ocean Nascar.Map.Gbx,0c611ba5-3121-4ca6-b485-092944d79e1f,nMyrtFZf5UyLwPpQ_BC2FzmBTZ8,110000,92000,85000,82645
$o$n$309M$gyrtille,Myrtille.Map.Gbx,74666264-2bdc-4247-980d-d4344a67555d,nqXbqj4L2vRzI5AdCUaBy8jnkHi,74000,59000,52000,49006
